,feature,support,ranking,mean score,std score
347,D_108_13_periods_sum,False,217,0.7816978801956387,0.0012326126105762585
197,D_117_6.0,False,218,0.7826352748114207,0.0017677981977459256
201,D_126_0.0,False,219,0.7822724763082598,0.001904750138122705
281,D_73_13_periods_sum,False,220,0.7821462356102697,0.0015758360451041714
202,D_126_1.0,False,221,0.7822468566057552,0.0022314987097933558
318,B_32_13_periods_max,False,222,0.7817572145855091,0.0013336618425398897
384,D_144_13_periods_logfirst,False,223,0.7816978798986891,0.0012326122049627166
282,P_4_13_periods_first,False,224,0.7821463250907359,0.0015757908575503416
114,R_22,False,225,0.7824395992955828,0.0014931523962775633
113,D_89,False,226,0.7821229984523217,0.0019398682896209307
332,D_96_13_periods_logsum,False,227,0.78169787930479,0.0012326127380718178
284,D_76_13_periods_sum,False,228,0.7819374020211023,0.0012155532206434183
375,D_135_13_periods_logmin,False,229,0.7816978840559101,0.0012326081045391211
217,D_68_2.0,False,230,0.7827363086626631,0.001966587172441352
154,D_125,False,231,0.7824960692222774,0.0016518936028294049
215,D_68_0.0,False,232,0.7828281400159602,0.002044545840181242
216,D_68_1.0,False,233,0.782828684619368,0.002044479887266433
139,D_109,False,234,0.783357407234315,0.0019054236052975862
130,D_104,False,235,0.7824149801971968,0.0022315355588143054
173,D_142,False,236,0.782568705284733,0.0014594371526852556
128,D_102,False,237,0.7828637909276329,0.0021977838461580586
323,D_89_13_periods_logmax,False,238,0.7816978762363682,0.0012326158207630069
129,D_103,False,239,0.7829207936279259,0.0019503721895263895
325,R_23_13_periods_logsum,False,240,0.7816978821752634,0.0012326112372665838
324,R_22_13_periods_max,False,241,0.7816978797996982,0.0012326112711901168
291,D_79_13_periods_logmax,False,242,0.7819373998434969,0.001215554825342386
314,R_18_13_periods_sum,False,243,0.7817572099333404,0.0013336645288690684
317,S_19_13_periods_logsum,False,244,0.7817572083496597,0.0013336668771285543
316,B_31_13_periods_std,False,245,0.7817572107251924,0.0013336630013917688
111,R_21,False,246,0.7823006238791831,0.0017705049131255945
112,B_33,False,247,0.782245034893828,0.0021093251131180145
326,D_91_13_periods_max,False,248,0.7816978816803739,0.001232610893612848
328,D_93_13_periods_logsum,False,249,0.7816978833630374,0.0012326080596869464
177,B_30_0.0,False,250,0.7821717433608031,0.0016920845878554667
178,B_30_1.0,False,251,0.7826852204768557,0.001808307361296344
179,B_30_2.0,False,252,0.7825671793021735,0.0022554820729718795
159,B_42,False,253,0.7829744724691218,0.0016252314721211187
296,R_10_13_periods_logmean,False,254,0.7819374027139715,0.0012155537764365566
329,D_94_13_periods_logsum,False,255,0.7816978803935868,0.0012326113983928521
117,D_92,False,256,0.7822848263556607,0.0017311506184033841
263,B_15_3_periods_std,False,257,0.7822035440851997,0.001885548528402368
219,D_68_4.0,False,258,0.7821335748186499,0.001899927800406088
220,D_68_5.0,False,259,0.7822625587288448,0.00211054664204642
69,P_4,False,260,0.7800641964269417,0.0019329823303533519
89,S_17,False,261,0.7817225182402752,0.002088079795936264
118,D_93,False,262,0.7819566921710842,0.0013676393057240612
373,R_28_13_periods_logsum,False,263,0.7816978787109303,0.0012326144082799707
119,D_94,False,264,0.782670885991004,0.002057126374722445
298,B_27_13_periods_sum,False,265,0.7819374821971995,0.001215518877765271
120,R_24,False,266,0.7821963037261961,0.0020250968646360473
221,D_68_6.0,False,267,0.7822647416250085,0.0018816256706628536
327,D_92_13_periods_logsum,False,268,0.7816978784139528,0.0012326130804183445
237,D_49_13_periods_logmin,False,269,0.782254276561159,0.0020800172087746234
152,D_123,False,270,0.7827775310448222,0.002071560687944952
189,D_116_0.0,False,271,0.7823583394711039,0.002177242993744335
146,D_113,False,272,0.7831010420824942,0.0022110975359926287
205,D_63_CR,False,273,0.7824583708076162,0.002176825416199098
418,D_64_R_13_periods_max,False,274,0.7816978789088784,0.0012326133136895256
206,D_63_XL,False,275,0.7825023905267396,0.0020723093402598754
419,D_64_U_6_periods_max,False,276,0.7816978825711982,0.0012326101503066255
207,D_63_XM,False,277,0.7826432757446667,0.0018124841048989995
420,D_66_0.0_13_periods_std,False,278,0.7816978837589745,0.0012326093783308761
208,D_63_XZ,False,279,0.7826432745568579,0.001812486282866946
421,D_66_1.0_13_periods_min,False,280,0.7816978839569435,0.0012326094333497102
209,D_64_-1,False,281,0.7825808857341616,0.0021154148973891807
